date,product,sales,day,month,year,forecast,reorder_point
2023-01-27,Product_C,25,27,1,2023,29.950803030303028,157.2003318455774
2023-01-28,Product_C,44,28,1,2023,38.14863852813852,198.18950933475486
2023-01-29,Product_C,39,29,1,2023,44.72994841269842,231.09605875755437
2023-01-30,Product_C,26,30,1,2023,33.30011904761905,173.9469119321575
2023-01-31,Product_C,26,31,1,2023,31.87654761904762,166.82905478930036
2023-02-01,Product_C,33,1,2,2023,32.79444047619047,171.41851907501461
2023-02-02,Product_C,28,2,2,2023,34.34258333333333,179.1592333607289
2023-02-03,Product_C,29,3,2,2023,33.24452380952382,173.66893574168137
2023-02-04,Product_C,40,4,2,2023,40.73119047619047,211.10226907501462
2023-02-05,Product_C,38,5,2,2023,40.63339285714285,210.6132809797765
2023-02-06,Product_C,30,6,2,2023,31.537047619047627,165.1315547893004
2023-02-07,Product_C,27,7,2,2023,32.232845238095244,168.6105428845385
2023-02-08,Product_C,27,8,2,2023,30.031999999999993,157.60631669406223
2023-02-09,Product_C,22,9,2,2023,32.31525396825396,169.02258653533207
2023-02-10,Product_C,29,10,2,2023,32.59394444444445,170.41603891628452
2023-02-11,Product_C,29,11,2,2023,38.37802380952381,199.33643574168133
2023-02-12,Product_C,39,12,2,2023,41.11455952380953,213.01911431310992
2023-02-13,Product_C,26,13,2,2023,29.6125238095238,155.50893574168126
2023-02-14,Product_C,30,14,2,2023,32.70712698412699,170.9819516146972
2023-02-15,Product_C,23,15,2,2023,34.30459523809524,178.96929288453845
2023-02-16,Product_C,17,16,2,2023,29.028333333333336,152.58798336072894
2023-02-17,Product_C,26,17,2,2023,34.67995238095238,180.84607859882416
2023-02-18,Product_C,33,18,2,2023,42.154182539682544,218.217229392475
2023-02-19,Product_C,29,19,2,2023,41.85540476190476,216.72334050358606
2023-02-20,Product_C,32,20,2,2023,32.639035714285704,170.6414952654908
2023-02-21,Product_C,36,21,2,2023,35.8849007936508,186.87082066231625
2023-02-22,Product_C,24,22,2,2023,27.706761904761905,145.98012621787177
2023-02-23,Product_C,28,23,2,2023,29.604499999999998,155.46881669406224
2023-02-24,Product_C,27,24,2,2023,32.95829761904761,172.23780478930033
2023-02-25,Product_C,35,25,2,2023,42.40988888888888,219.49576113850665
2023-02-26,Product_C,42,26,2,2023,43.022665584415584,222.5596446161402
2023-02-27,Product_C,33,27,2,2023,30.482039682539686,159.8565151067607
2023-02-28,Product_C,24,28,2,2023,32.42366666666667,169.5646500273956
2023-03-01,Product_C,29,1,3,2023,35.19247619047619,183.40869764644322
2023-03-02,Product_C,35,2,3,2023,40.21728571428571,208.5327452654908
2023-03-03,Product_C,32,3,3,2023,34.6385,180.63881669406226
2023-03-04,Product_C,43,4,3,2023,47.955499999999994,247.22381669406224
2023-03-05,Product_C,45,5,3,2023,44.59507142857143,230.4216738369194
2023-03-06,Product_C,35,6,3,2023,37.510563492063504,194.9991341543798
2023-03-07,Product_C,34,7,3,2023,37.95797619047618,197.23619764644317
2023-03-08,Product_C,30,8,3,2023,33.86309523809524,176.76179288453847
2023-03-09,Product_C,27,9,3,2023,30.203785714285708,158.4652452654908
2023-03-10,Product_C,29,10,3,2023,35.56949206349206,185.2937770115226
2023-03-11,Product_C,36,11,3,2023,46.95640476190475,242.22834050358603
2023-03-12,Product_C,29,12,3,2023,38.53460714285713,200.11935240834794
2023-03-13,Product_C,28,13,3,2023,33.42661904761905,174.5794119321575
2023-03-14,Product_C,31,14,3,2023,30.74564285714285,161.1745309797765
2023-03-15,Product_C,26,15,3,2023,30.90731746031746,161.98290399564956
2023-03-16,Product_C,28,16,3,2023,34.558261904761906,180.2376262178718
2023-03-17,Product_C,28,17,3,2023,34.93185714285714,182.10560240834798
2023-03-18,Product_C,46,18,3,2023,43.52411904761905,225.06691193215752
2023-03-19,Product_C,38,19,3,2023,44.09816666666666,227.93715002739555
2023-03-20,Product_C,36,20,3,2023,30.17202380952381,158.30643574168133
2023-03-21,Product_C,16,21,3,2023,28.249380952380957,148.69322145596703
2023-03-22,Product_C,36,22,3,2023,38.07882142857143,197.8404238369194
2023-03-23,Product_C,36,23,3,2023,39.67263888888888,205.80951113850668
2023-03-24,Product_C,34,24,3,2023,38.99696428571428,202.43113812263366
2023-03-25,Product_C,30,25,3,2023,42.56521428571429,220.2723881226337
2023-03-26,Product_C,45,26,3,2023,47.44561904761905,244.6744119321575
2023-03-27,Product_C,29,27,3,2023,31.836571428571425,166.6291738369194
2023-03-28,Product_C,17,28,3,2023,24.946142857142863,132.1770309797766
2023-03-29,Product_C,36,29,3,2023,36.214,188.51631669406225
2023-03-30,Product_C,37,30,3,2023,37.56621428571427,195.2773881226336
2023-03-31,Product_C,20,31,3,2023,35.318690476190476,184.03976907501465
2023-04-01,Product_C,41,1,4,2023,43.08440079365079,222.8683206623162
2023-04-02,Product_C,47,2,4,2023,46.79380952380952,241.41536431310988
2023-04-03,Product_C,36,3,4,2023,34.72133333333333,181.0529833607289
2023-04-04,Product_C,34,4,4,2023,35.75169841269842,186.20480875755436
2023-04-05,Product_C,17,5,4,2023,31.45380952380953,164.71536431310992
2023-04-06,Product_C,34,6,4,2023,35.43540476190476,184.62334050358606
2023-04-07,Product_C,29,7,4,2023,32.77785714285716,171.33560240834805
2023-04-08,Product_C,45,8,4,2023,45.12978571428571,233.0952452654908
2023-04-09,Product_C,42,9,4,2023,44.10270238095239,227.9598285988242
2023-04-10,Product_C,30,10,4,2023,34.898452380952385,181.9385785988242
2023-04-11,Product_C,34,11,4,2023,34.57621428571428,180.32738812263366
2023-04-12,Product_C,30,12,4,2023,31.126452380952387,163.0785785988242
2023-04-13,Product_C,30,13,4,2023,32.9327142857143,172.10988812263375
2023-04-14,Product_C,28,14,4,2023,32.84549603174603,171.6737968527924
2023-04-15,Product_C,33,15,4,2023,40.11159523809525,208.0042928845385
2023-04-16,Product_C,44,16,4,2023,44.03740476190476,227.63334050358606
2023-04-17,Product_C,27,17,4,2023,30.452976190476203,159.71119764644328
2023-04-18,Product_C,30,18,4,2023,32.282309523809516,168.85786431310984
2023-04-19,Product_C,32,19,4,2023,39.372595238095236,204.30929288453845
2023-04-20,Product_C,21,20,4,2023,32.0045238095238,167.46893574168126
2023-04-21,Product_C,22,21,4,2023,33.06747619047619,172.78369764644322
2023-04-22,Product_C,40,22,4,2023,44.383166666666654,229.36215002739553
2023-04-23,Product_C,43,23,4,2023,43.811785714285726,226.50524526549088
2023-04-24,Product_C,35,24,4,2023,34.62018253968255,180.54722939247503
2023-04-25,Product_C,23,25,4,2023,30.975333333333346,162.32298336072898
2023-04-26,Product_C,34,26,4,2023,37.97726984126984,197.33266590041146
2023-04-27,Product_C,30,27,4,2023,33.009047619047614,172.49155478930032
2023-04-28,Product_C,27,28,4,2023,38.726349206349205,201.07806272580828
2023-04-29,Product_C,38,29,4,2023,44.79607142857143,231.4266738369194
2023-04-30,Product_C,45,30,4,2023,43.201,223.45131669406226
2023-05-01,Product_C,33,1,5,2023,32.206892857142854,168.48078097977654
2023-05-02,Product_C,32,2,5,2023,38.50978571428572,199.99524526549087
2023-05-03,Product_C,33,3,5,2023,35.07925,182.84256669406227
2023-05-04,Product_C,36,4,5,2023,37.74323809523809,196.16250717025272
2023-05-05,Product_C,31,5,5,2023,37.53319841269841,195.11230875755433
2023-05-06,Product_C,42,6,5,2023,43.4951507936508,224.92207066231626
2023-05-07,Product_C,47,7,5,2023,49.84416666666665,256.6671500273955
2023-05-08,Product_C,30,8,5,2023,41.06342857142857,212.7634595512051
2023-05-09,Product_C,35,9,5,2023,29.619238095238106,155.5425071702528
2023-05-10,Product_C,29,10,5,2023,36.33428571428572,189.11774526549087
2023-05-11,Product_C,30,11,5,2023,37.690595238095234,195.89929288453843
2023-05-12,Product_C,32,12,5,2023,38.141,198.15131669406225
2023-05-13,Product_C,45,13,5,2023,46.13404761904761,238.1165547893003
2023-05-14,Product_C,48,14,5,2023,45.710499999999996,235.99881669406224
2023-05-15,Product_C,33,15,5,2023,36.44975,189.69506669406226
2023-05-16,Product_C,25,16,5,2023,32.16311904761905,168.2619119321575
2023-05-17,Product_C,35,17,5,2023,37.275238095238095,193.82250717025272
2023-05-18,Product_C,45,18,5,2023,41.38055555555557,214.3490944718401
2023-05-19,Product_C,33,19,5,2023,39.821607142857154,206.55435240834802
2023-05-20,Product_C,34,20,5,2023,44.47127777777778,229.80270558295115
2023-05-21,Product_C,43,21,5,2023,46.55552380952381,240.22393574168132
2023-05-22,Product_C,33,22,5,2023,36.76771428571429,191.28488812263373
2023-05-23,Product_C,32,23,5,2023,39.590999999999994,205.40131669406225
2023-05-24,Product_C,37,24,5,2023,41.91514285714286,217.02203097977656
2023-05-25,Product_C,40,25,5,2023,41.154761904761905,213.22012621787178
2023-05-26,Product_C,36,26,5,2023,39.39879761904762,204.44030478930037
2023-05-27,Product_C,42,27,5,2023,50.45650000000001,259.72881669406235
2023-05-28,Product_C,48,28,5,2023,45.32657142857143,234.07917383691938
2023-05-29,Product_C,25,29,5,2023,32.93434523809523,172.11804288453843
2023-05-30,Product_C,29,30,5,2023,40.36520238095238,209.27232859882417
2023-05-31,Product_C,30,31,5,2023,35.002583333333334,182.45923336072894
2023-06-01,Product_C,33,1,6,2023,30.452964285714284,159.71113812263368
2023-06-02,Product_C,36,2,6,2023,40.34480952380952,209.17036431310987
2023-06-03,Product_C,42,3,6,2023,48.5222380952381,250.05750717025276
2023-06-04,Product_C,39,4,6,2023,45.15364285714285,233.2145309797765
2023-06-05,Product_C,38,5,6,2023,39.78458333333332,206.36923336072888
2023-06-06,Product_C,32,6,6,2023,39.8012380952381,206.45250717025274
2023-06-07,Product_C,34,7,6,2023,37.293642857142856,193.91453097977654
2023-06-08,Product_C,36,8,6,2023,36.62542460317461,190.57343970993531
2023-06-09,Product_C,34,9,6,2023,36.11457142857143,188.0191738369194
2023-06-10,Product_C,44,10,6,2023,46.89021428571428,241.89738812263366
2023-06-11,Product_C,49,11,6,2023,48.85005952380951,251.69661431310982
2023-06-12,Product_C,34,12,6,2023,37.4335,194.61381669406228
2023-06-13,Product_C,38,13,6,2023,36.11900000000001,188.0413166940623
2023-06-14,Product_C,36,14,6,2023,40.36059523809523,209.24929288453842
2023-06-15,Product_C,44,15,6,2023,42.79918253968253,221.44222939247493
2023-06-16,Product_C,36,16,6,2023,39.982166666666664,207.3571500273956
2023-06-17,Product_C,47,17,6,2023,48.46174999999998,249.75506669406218
2023-06-18,Product_C,49,18,6,2023,50.62412698412699,260.5669516146972
2023-06-19,Product_C,34,19,6,2023,37.055119047619044,192.72191193215747
2023-06-20,Product_C,31,20,6,2023,38.36194841269842,199.25605875755434
2023-06-21,Product_C,32,21,6,2023,38.917702380952385,202.0348285988242
2023-06-22,Product_C,32,22,6,2023,39.390888888888895,204.40076113850674
2023-06-23,Product_C,29,23,6,2023,42.12149999999999,218.05381669406222
2023-06-24,Product_C,46,24,6,2023,47.59561111111111,245.42437224961782
2023-06-25,Product_C,41,25,6,2023,50.91959523809523,262.04429288453844
2023-06-26,Product_C,35,26,6,2023,35.9427380952381,187.16000717025275
2023-06-27,Product_C,34,27,6,2023,36.18528571428572,188.37274526549086
2023-06-28,Product_C,34,28,6,2023,32.68449999999999,170.86881669406222
2023-06-29,Product_C,37,29,6,2023,39.152023809523804,203.20643574168128
2023-06-30,Product_C,32,30,6,2023,33.32766666666667,174.08465002739564
2023-07-01,Product_C,48,1,7,2023,48.00018253968255,247.447229392475
2023-07-02,Product_C,52,2,7,2023,49.73219047619048,256.1072690750147
2023-07-03,Product_C,36,3,7,2023,34.89886904761906,181.94066193215755
2023-07-04,Product_C,31,4,7,2023,40.11533333333333,208.02298336072892
2023-07-05,Product_C,32,5,7,2023,38.48769841269842,199.88480875755437
2023-07-06,Product_C,34,6,7,2023,40.70514285714285,210.97203097977652
2023-07-07,Product_C,32,7,7,2023,40.50754761904761,209.9840547893003
2023-07-08,Product_C,40,8,7,2023,47.768738095238085,246.2900071702527
2023-07-09,Product_C,46,9,7,2023,48.838476190476186,251.63869764644318
2023-07-10,Product_C,34,10,7,2023,39.74854761904761,206.18905478930031
2023-07-11,Product_C,36,11,7,2023,36.62113095238095,190.55197145596702
2023-07-12,Product_C,41,12,7,2023,42.59628571428571,220.42774526549084
2023-07-13,Product_C,34,13,7,2023,41.5003095238095,214.94786431310976
2023-07-14,Product_C,29,14,7,2023,39.05578571428571,202.72524526549083
2023-07-15,Product_C,43,15,7,2023,49.18549999999999,253.3738166940622
2023-07-16,Product_C,49,16,7,2023,56.59196428571429,290.4061381226337
2023-07-17,Product_C,39,17,7,2023,36.08057359307359,187.8491846594302
2023-07-18,Product_C,38,18,7,2023,40.093690476190474,207.91476907501465
2023-07-19,Product_C,32,19,7,2023,38.88692857142858,201.88095955120514
2023-07-20,Product_C,39,20,7,2023,40.33600793650795,209.126356376602
2023-07-21,Product_C,40,21,7,2023,39.95679365079364,207.2302849480305
2023-07-22,Product_C,42,22,7,2023,53.34036904761905,274.1481619321575
2023-07-23,Product_C,45,23,7,2023,50.054904761904766,257.7208405035861
2023-07-24,Product_C,46,24,7,2023,40.316968253968255,209.03115796390352
2023-07-25,Product_C,32,25,7,2023,38.272059523809524,198.8066143131099
2023-07-26,Product_C,27,26,7,2023,37.92660714285714,197.07935240834794
2023-07-27,Product_C,43,27,7,2023,42.45740476190477,219.7333405035861
2023-07-28,Product_C,42,28,7,2023,41.138559523809526,213.1391143131099
2023-07-29,Product_C,44,29,7,2023,51.0274761904762,262.5836976464433
2023-07-30,Product_C,45,30,7,2023,53.94300000000002,277.16131669406235
2023-07-31,Product_C,30,31,7,2023,38.20630952380953,198.4778643131099
2023-08-01,Product_C,37,1,8,2023,39.988571428571426,207.38917383691938
2023-08-02,Product_C,42,2,8,2023,41.224964285714286,213.5711381226337
2023-08-03,Product_C,33,3,8,2023,41.032095238095245,212.6067928845385
2023-08-04,Product_C,41,4,8,2023,39.611916666666666,205.5059000273956
2023-08-05,Product_C,49,5,8,2023,52.412333333333365,269.5079833607291
2023-08-06,Product_C,49,6,8,2023,48.2865,248.87881669406224
2023-08-07,Product_C,34,7,8,2023,34.9117380952381,182.00500717025275
2023-08-08,Product_C,35,8,8,2023,43.62084126984126,225.55052304326856
2023-08-09,Product_C,27,9,8,2023,34.95080952380951,182.20036431310982
2023-08-10,Product_C,34,10,8,2023,36.05205952380951,187.7066143131098
2023-08-11,Product_C,42,11,8,2023,44.04854761904761,227.68905478930031
2023-08-12,Product_C,42,12,8,2023,48.04192857142858,247.65595955120514
2023-08-13,Product_C,43,13,8,2023,52.81925000000001,271.5425666940623
2023-08-14,Product_C,40,14,8,2023,43.028333333333336,222.58798336072894
2023-08-15,Product_C,39,15,8,2023,39.96559523809524,207.27429288453845
2023-08-16,Product_C,40,16,8,2023,41.60763095238096,215.48447145596705
2023-08-17,Product_C,31,17,8,2023,36.369452380952374,189.29357859882413
2023-08-18,Product_C,50,18,8,2023,44.467488095238096,229.78375717025273
2023-08-19,Product_C,41,19,8,2023,50.16900000000001,258.29131669406235
2023-08-20,Product_C,48,20,8,2023,50.76545238095239,261.2735785988242
2023-08-21,Product_C,36,21,8,2023,40.00292857142859,207.4609595512052
2023-08-22,Product_C,31,22,8,2023,40.910428571428575,211.99845955120514
2023-08-23,Product_C,35,23,8,2023,41.17799999999999,213.33631669406222
2023-08-24,Product_C,37,24,8,2023,45.865190476190485,236.7722690750147
2023-08-25,Product_C,34,25,8,2023,39.09033333333333,202.8979833607289
2023-08-26,Product_C,52,26,8,2023,52.79221428571428,271.4073881226337
2023-08-27,Product_C,47,27,8,2023,52.35391269841271,269.2158801861258
2023-08-28,Product_C,31,28,8,2023,38.84000000000001,201.6463166940623
2023-08-29,Product_C,30,29,8,2023,38.949603174603176,202.19433256707813
2023-08-30,Product_C,41,30,8,2023,42.9228896103896,222.06076474601028
2023-08-31,Product_C,30,31,8,2023,42.03033333333332,217.59798336072885
2023-09-01,Product_C,39,1,9,2023,41.906309523809526,216.97786431310988
2023-09-02,Product_C,50,2,9,2023,55.31799999999999,284.03631669406224
2023-09-03,Product_C,43,3,9,2023,52.151047619047624,268.20155478930036
2023-09-04,Product_C,42,4,9,2023,42.760738095238096,221.25000717025273
2023-09-05,Product_C,29,5,9,2023,36.56509523809524,190.27179288453846
2023-09-06,Product_C,39,6,9,2023,40.32630158730161,209.0778246305703
2023-09-07,Product_C,38,7,9,2023,44.29499999999999,228.9213166940622
2023-09-08,Product_C,37,8,9,2023,41.40797619047619,214.4861976464432
2023-09-09,Product_C,42,9,9,2023,48.77864285714284,251.33953097977647
2023-09-10,Product_C,43,10,9,2023,49.795500000000004,256.4238166940623
2023-09-11,Product_C,46,11,9,2023,44.041031746031734,227.65147542422093
2023-09-12,Product_C,44,12,9,2023,47.6071984126984,245.48230875755428
2023-09-13,Product_C,42,13,9,2023,41.28585714285715,213.875602408348
2023-09-14,Product_C,43,14,9,2023,40.95323809523809,212.2125071702527
2023-09-15,Product_C,43,15,9,2023,44.28875,228.89006669406226
2023-09-16,Product_C,47,16,9,2023,54.17475,278.3200666940623
2023-09-17,Product_C,49,17,9,2023,51.75666666666667,266.2296500273956
2023-09-18,Product_C,31,18,9,2023,40.39069047619048,209.39976907501466
2023-09-19,Product_C,38,19,9,2023,43.356976190476196,224.23119764644323
2023-09-20,Product_C,45,20,9,2023,50.85904761904762,261.7415547893004
2023-09-21,Product_C,35,21,9,2023,40.626749999999994,210.58006669406222
2023-09-22,Product_C,44,22,9,2023,44.707119047619045,230.9819119321575
2023-09-23,Product_C,49,23,9,2023,54.39653571428571,279.4289952654908
2023-09-24,Product_C,42,24,9,2023,50.901059523809515,261.95161431310987
2023-09-25,Product_C,33,25,9,2023,41.99983333333332,217.44548336072887
2023-09-26,Product_C,43,26,9,2023,45.24329761904764,233.66280478930045
2023-09-27,Product_C,42,27,9,2023,43.70630952380952,225.97786431310988
2023-09-28,Product_C,40,28,9,2023,40.654632034632044,210.71947686722248
2023-09-29,Product_C,38,29,9,2023,42.71066666666667,220.9996500273956
2023-09-30,Product_C,50,30,9,2023,60.489666666666665,309.8946500273956
2023-10-01,Product_C,54,1,10,2023,54.188380952380946,278.38822145596697
2023-10-02,Product_C,47,2,10,2023,46.34201190476192,239.15637621787187
2023-10-03,Product_C,47,3,10,2023,47.48690476190477,244.8808405035861
2023-10-04,Product_C,41,4,10,2023,50.66661507936508,260.77939209088765
2023-10-05,Product_C,38,5,10,2023,47.97493650793651,247.32099923374483
2023-10-06,Product_C,40,6,10,2023,46.42585714285714,239.57560240834795
2023-10-07,Product_C,52,7,10,2023,56.31203968253969,289.00651510676073
2023-10-08,Product_C,52,8,10,2023,54.71868253968256,281.03972939247507
2023-10-09,Product_C,46,9,10,2023,49.383476190476195,254.36369764644323
2023-10-10,Product_C,50,10,10,2023,47.88833333333332,246.88798336072887
2023-10-11,Product_C,39,11,10,2023,46.49880952380952,239.94036431310985
2023-10-12,Product_C,50,12,10,2023,42.390249999999995,219.39756669406222
2023-10-13,Product_C,46,13,10,2023,45.907416666666656,236.98340002739553
2023-10-14,Product_C,49,14,10,2023,55.89883333333333,286.9404833607289
2023-10-15,Product_C,57,15,10,2023,58.087888888888884,297.88576113850667
2023-10-16,Product_C,48,16,10,2023,47.7902142857143,246.39738812263374
2023-10-17,Product_C,38,17,10,2023,42.081238095238085,217.8525071702527
2023-10-18,Product_C,49,18,10,2023,45.163523809523795,233.26393574168122
2023-10-19,Product_C,45,19,10,2023,45.22078571428572,233.55024526549084
2023-10-20,Product_C,52,20,10,2023,47.23730158730158,243.63282463057016
2023-10-21,Product_C,48,21,10,2023,52.64473809523808,270.6700071702527
2023-10-22,Product_C,48,22,10,2023,50.93603571428573,262.1264952654909
2023-10-23,Product_C,30,23,10,2023,42.18666666666666,218.37965002739557
2023-10-24,Product_C,43,24,10,2023,43.42789682539683,224.5858008210464
2023-10-25,Product_C,42,25,10,2023,48.1045,247.96881669406227
2023-10-26,Product_C,38,26,10,2023,39.31084523809523,204.00054288453842
2023-10-27,Product_C,40,27,10,2023,45.518158730158746,235.037110344856
2023-10-28,Product_C,44,28,10,2023,52.27423809523809,268.8175071702527
2023-10-29,Product_C,57,29,10,2023,57.754178571428575,296.21720955120514
2023-10-30,Product_C,38,30,10,2023,43.60066666666667,225.4496500273956
2023-10-31,Product_C,56,31,10,2023,48.847444444444434,251.68353891628442
2023-11-01,Product_C,40,1,11,2023,43.670297619047616,225.79780478930036
2023-11-02,Product_C,37,2,11,2023,44.423408730158734,229.56336034485594
2023-11-03,Product_C,39,3,11,2023,46.74028571428572,241.14774526549087
2023-11-04,Product_C,44,4,11,2023,50.502142857142864,259.9570309797766
2023-11-05,Product_C,53,5,11,2023,53.12680952380954,273.08036431310995
2023-11-06,Product_C,39,6,11,2023,46.706452380952356,240.97857859882404
2023-11-07,Product_C,47,7,11,2023,50.83191666666667,261.60590002739565
2023-11-08,Product_C,40,8,11,2023,52.20289285714285,268.46078097977653
2023-11-09,Product_C,48,9,11,2023,45.01270238095236,232.50982859882407
2023-11-10,Product_C,45,10,11,2023,49.54509523809524,255.1717928845385
2023-11-11,Product_C,51,11,11,2023,51.730142857142866,266.0970309797766
2023-11-12,Product_C,59,12,11,2023,52.33297619047618,269.11119764644315
2023-11-13,Product_C,46,13,11,2023,45.261865800865806,233.75564569839128
2023-11-14,Product_C,56,14,11,2023,50.53064285714285,260.09953097977655
2023-11-15,Product_C,39,15,11,2023,47.48809523809525,244.8867928845385
2023-11-16,Product_C,42,16,11,2023,43.79452380952382,226.41893574168134
2023-11-17,Product_C,49,17,11,2023,46.863888888888894,241.76576113850672
2023-11-18,Product_C,44,18,11,2023,54.08960317460319,277.8943325670782
2023-11-19,Product_C,58,19,11,2023,59.96783333333333,307.2854833607289
2023-11-20,Product_C,44,20,11,2023,43.90640476190477,226.97834050358608
2023-11-21,Product_C,37,21,11,2023,39.55423412698413,205.21748732898288
2023-11-22,Product_C,35,22,11,2023,42.58241666666666,220.35840002739556
2023-11-23,Product_C,38,23,11,2023,43.199821428571425,223.4454238369194
2023-11-24,Product_C,30,24,11,2023,42.52563095238097,220.0744714559671
2023-11-25,Product_C,49,25,11,2023,53.04094047619047,272.65101907501463
2023-11-26,Product_C,55,26,11,2023,57.68202380952382,295.85643574168137
2023-11-27,Product_C,40,27,11,2023,47.021261904761914,242.55262621787182
2023-11-28,Product_C,49,28,11,2023,47.90210714285714,246.95685240834797
2023-11-29,Product_C,50,29,11,2023,45.59590476190477,235.4258405035861
2023-11-30,Product_C,49,30,11,2023,41.13964285714286,213.14453097977656
2023-12-01,Product_C,43,1,12,2023,48.979238095238095,252.34250717025273
2023-12-02,Product_C,41,2,12,2023,55.91066666666666,286.99965002739555
2023-12-03,Product_C,49,3,12,2023,53.43314285714287,274.6120309797766
2023-12-04,Product_C,42,4,12,2023,47.02557142857142,242.57417383691936
2023-12-05,Product_C,38,5,12,2023,45.880761904761904,236.85012621787178
2023-12-06,Product_C,42,6,12,2023,50.59677380952382,260.4301857416814
2023-12-07,Product_C,51,7,12,2023,49.25152380952382,253.70393574168133
2023-12-08,Product_C,34,8,12,2023,45.92074999999998,237.05006669406214
2023-12-09,Product_C,62,9,12,2023,59.426920634920634,304.58091986866543
2023-12-10,Product_C,57,10,12,2023,60.779408730158714,311.34336034485585
2023-12-11,Product_C,44,11,12,2023,43.35630952380952,224.22786431310988
2023-12-12,Product_C,39,12,12,2023,43.66851190476191,225.7888762178718
2023-12-13,Product_C,38,13,12,2023,44.74734126984127,231.18302304326863
2023-12-14,Product_C,35,14,12,2023,41.223238095238074,213.56250717025262
2023-12-15,Product_C,51,15,12,2023,52.75333333333334,271.21298336072897
2023-12-16,Product_C,61,16,12,2023,56.39221428571429,289.40738812263373
2023-12-17,Product_C,46,17,12,2023,54.74261904761906,281.1594119321576
2023-12-18,Product_C,40,18,12,2023,46.67497619047618,240.82119764644315
2023-12-19,Product_C,45,19,12,2023,45.854119047619044,236.71691193215747
2023-12-20,Product_C,42,20,12,2023,47.25885714285714,243.74060240834797
2023-12-21,Product_C,34,21,12,2023,39.230357142857144,203.59810240834798
2023-12-22,Product_C,40,22,12,2023,50.17932142857142,258.3429238369194
2023-12-23,Product_C,63,23,12,2023,56.25008333333334,288.69673336072896
2023-12-24,Product_C,50,24,12,2023,57.20409523809522,293.46679288453834
2023-12-25,Product_C,43,25,12,2023,49.2594365079365,253.74349923374476
2023-12-26,Product_C,38,26,12,2023,45.76688095238095,236.280721455967
2023-12-27,Product_C,46,27,12,2023,47.33966666666666,244.14465002739556
2023-12-28,Product_C,44,28,12,2023,46.12240259740259,238.0583296810752
2023-12-29,Product_C,40,29,12,2023,46.178801587301585,238.3403246305702
2023-12-30,Product_C,47,30,12,2023,58.284502164502165,298.8688275165731
2023-12-31,Product_C,61,31,12,2023,63.51602380952382,325.0264357416814
